rank,SEQPLT14,PNAME,PSTATABB,PLFUELCT,co2_intensity,pred_intensity,residual_zscore,pred_uncertainty,ensemble_score,verification_status
634,834,"Fresno Cogeneration Partners, LP",CA,GAS,972.257,1049.8153,0.8563376399318303,0.8318405,0.2333829342583593,verified
635,952,Intel Folsom,CA,SOLAR,0.0,0.0,0.7613242402392868,0.78381956,0.23336933047105035,missing
636,6445,Omega JV2 Bowling Green,OH,GAS,1382.642,1266.0472,0.7788501891631369,0.9548064,0.23334322584885273,verified
637,3723,New Bedford (MA) Plymouth,MA,SOLAR,0.0,0.07331952,0.8535537599281438,0.7349318,0.2332638041505143,missing
638,2628,North,IA,OIL,1796.667,22.449245,-1.2212802260703561,1.0896409,0.23318699202182236,verified
639,5860,CM10,NV,SOLAR,0.0,0.24797457,0.9244839791123035,0.8667281,0.2331583161341191,missing
640,2161,Oleander Power Project,FL,GAS,1334.143,283.74503,0.0933006961981166,0.80905,0.2326285229864794,verified
641,7893,Gravel Neck Combustion Turbine,VA,GAS,1798.92,2078.8745,0.8882784804622594,0.94005626,0.2325629384588271,verified
642,4701,Red Hills Generation Facility,MS,COAL,2729.018,1854.4318,0.6385755106773768,1.0830112,0.2324258191656835,verified
643,4014,Battle Creek Mill,MI,GAS,360.007,548.89856,1.0182548352939333,1.0393049,0.23228965207058885,verified
644,4687,International Paper Vicksburg Mill,MS,BIOMASS,91.358,329.36374,1.419885244137682,0.6668503,0.23222319278193626,verified
645,3490,Georgia-Pacific Port Hudson,LA,OIL,439.521,24.280218,-0.5242978365005238,1.1947281,0.23210918305355777,verified
646,614,Chalk Cliff Cogen,CA,GAS,815.491,369.47583,0.44848968956578084,1.0086656,0.23200456436822253,verified
647,7795,Milford Wind Corridor Phase III,UT,WIND,,3.518309,,1.2607257,0.23191895215544064,missing
648,1671,US Borax,CA,GAS,664.629,347.20514,0.5154309463078779,0.9253224,0.23189611504688712,verified
649,6791,Beaver Solar LLC,PA,SOLAR,0.0,0.19516918,0.9041437637386249,0.84643763,0.23187672552931152,missing
650,7361,EC&R Papalote Creek I LLC,TX,WIND,0.0,0.0,0.6949954767602355,0.7836708,0.23180605304513197,missing
651,4590,Kennett,MO,GAS,2273.017,1553.9236,0.641430901934609,0.9964388,0.23167673458936858,verified
652,6994,US Steel (Edgar Thomson),PA,OTHF,447.85,6.7568226,-1.0889423727026937,1.3248147,0.23154564531652957,verified
653,6834,Falling Spring,PA,GAS,1207.444,1306.3611,0.8572802975243434,0.9691586,0.2315423710830159,verified
654,6823,"Domtar Paper Company, LLC",PA,BIOMASS,944.439,886.4084,0.7904640689493297,1.0454955,0.23136006360570224,verified
655,3984,Somerset Plant,ME,BIOMASS,91.919,456.65552,1.5703718056889073,0.7165789,0.2313022736988675,verified
656,7608,Sam Seymour,TX,COAL,2338.959,1212.3738,0.511296502820454,1.2615465,0.23125159829697572,verified
657,1561,Sonora 1,CA,SOLAR,0.0,0.473138,1.0025216334472073,0.82075936,0.23116384612902238,missing
658,6063,General Mills Inc,NY,GAS,646.872,1240.1854,1.1261293027999895,0.8666675,0.23092305096840446,verified
659,6845,Gettysburg Energy & Nutrient Rec Facility,PA,BIOMASS,0.0,1.9012077,1.3213720009713978,0.45152128,0.23089004558675502,missing
660,4406,Moorhead Wind Turbine,MN,WIND,0.0,0.0,0.7500551739753765,0.73572344,0.2308304862761414,missing
661,2061,Bayboro,FL,OIL,2354.797,20.239359,-1.395057254953365,1.0354658,0.23067431046564366,verified
662,2951,FPL Energy Illinois Wind LLC,IL,WIND,0.0,0.0,0.7291509851095881,0.7397539,0.23057212041889152,missing
663,3286,Chanute 3,KS,GAS,1437.742,1187.5979,0.7304087243882905,1.1114521,0.23044211247522478,verified
664,348,Kyrene Generating Station,AZ,GAS,891.029,812.23315,0.7767562273034201,1.0941097,0.23039365145388616,verified
665,1929,Western Sugar Coop- Ft Morgan,CO,COAL,1262.09,1179.9886,0.7886456587613024,0.84679955,0.23032676943737532,verified
666,747,Drop 5,CA,HYDRO,0.0,2.5355048,1.4143968721169915,0.5731088,0.2302258537045648,missing
667,3776,Stony Brook,MA,OIL,1358.428,108.82328,-0.36340337157040137,1.2188884,0.23014214503569713,verified
668,1960,Devon,CT,OIL,6211.917,243.75903,-0.7012759027035771,1.2383212,0.23009316530567592,verified
669,2971,Hennepin Power Station,IL,COAL,2329.292,1521.7596,0.6200962484632232,1.1206762,0.2300548215732966,verified
670,3698,MA Military Reservation Wind Project,MA,WIND,0.0,0.03643906,0.8371037414729333,0.82501274,0.22999131496355396,missing
671,7188,Bowater Newsprint - Calhoun Operation,TN,BIOMASS,109.148,250.93556,1.209505093931994,0.782627,0.22998213841036563,verified
672,3229,R M Schahfer Generating Station,IN,COAL,2553.624,1685.1812,0.6248153069549057,0.9707623,0.22987179642211214,verified
673,8029,Ryegate Associates,VT,BIOMASS,,19.607887,,0.5629638,0.22985625630616796,missing
674,3767,Simonds,MA,GAS,1227.892,556.36176,0.44828924499817646,1.007596,0.229840937860685,verified
675,430,AES Redondo Beach,CA,GAS,1564.303,1700.8152,0.8596038920587387,0.8615988,0.22977997503354386,verified
676,992,Kern River Cogeneration,CA,GAS,618.75,842.52405,0.965297107872553,0.9881311,0.22961486901492664,verified
677,6937,Pickering Solar,PA,SOLAR,0.0,0.40915322,0.9816301686343754,0.7184065,0.229513133071937,missing
678,290,APS Saguaro Power Plant,AZ,GAS,1370.111,1603.139,0.8941125165286817,1.010719,0.229487534129414,verified
679,3231,Rensselaer City Light Plant,IN,GAS,1368.715,1282.3069,0.7896086137407393,0.9842566,0.22937043886810943,verified
680,5546,Atlantic City Convention Center,NJ,SOLAR,0.0,0.105400115,0.8674095525478557,0.662136,0.22925002680121193,missing
681,7592,Rio Grande Valley Sugar Growers,TX,BIOMASS,41.352,36.203545,0.7592874278599651,0.7094972,0.22921526081859825,verified
682,5563,Bristol Myers Squibb New Brunswick,NJ,GAS,640.258,464.89664,0.6699663148546559,0.96290576,0.22917094102676716,verified
683,1145,"Morro Bay Power Plant, LLC",CA,GAS,,278.38367,,0.8370098,0.22906202933834832,suspicious
684,468,Ameresco Santa Cruz Energy,CA,BIOMASS,0.0,2.7625353,1.4436772524652117,0.36929634,0.2289871335236382,missing
685,2536,Dubuque,IA,GAS,2949.643,2196.13,0.6815383117003511,1.022762,0.22896035228555894,verified
686,1617,Taylor Farms,CA,WIND,0.0,0.0,0.6577812883531121,0.7202919,0.22890740551784103,missing
687,6038,East River,NY,GAS,1438.696,1184.6431,0.7289258376664501,0.8722727,0.22863496643521447,verified
688,232,Clearwater Paper APP CB,AR,BIOMASS,235.346,412.7778,1.0837417810192795,0.88554,0.22862867502741369,verified
689,4604,McCartney Generating Station,MO,GAS,1428.075,1283.5785,0.7701151617213526,0.8112668,0.22857657546561966,verified
690,7717,Whirlwind Energy Center,TX,WIND,0.0,0.0,0.5840087716216632,0.5722595,0.2285635149475377,missing
691,6439,New Knoxville,OH,OIL,2500.0,36.129818,-1.1604107255284382,1.1412839,0.22842264981635146,verified
692,3511,Mosaic Phosphates Uncle Sam,LA,OTHF,0.0,0.59641993,1.0403324292122873,0.79177564,0.22813828716560064,missing
693,4920,ESA Selma,NC,SOLAR,,7.970538,,1.2877237,0.22813509964408862,missing
694,4692,Meridian,MS,OIL,3749.722,59.22915,-1.123489295973933,1.1534916,0.22801854838620084,verified
695,3561,Agawam Solar,MA,SOLAR,0.0,0.18254128,0.8991464708081166,0.7228582,0.22790188010426643,missing
696,3501,Louisiana 1,LA,OTHF,1253.377,2.5117629,-1.94526679371893,1.0146925,0.22783483215379238,verified
697,4326,Glencoe,MN,OIL,1599.35,117.99839,-0.4024148996296319,0.96562773,0.22764283933617943,verified
698,1984,LNG 1 & 2,CT,OIL,1627.241,37.108326,-0.9462530556103883,1.0966353,0.22750744914728332,verified
699,1374,Rock Creek,CA,HYDRO,0.0,1.5196698,1.2550365424672374,0.48294845,0.22749503500499935,missing
700,2378,Tenaska Georgia Generating Station,GA,GAS,1436.669,952.96655,0.6273036258839081,1.0680934,0.22744953906434587,verified
701,3429,Kentucky Mills,KY,BIOMASS,44.509,78.70673,1.0839354645652441,0.650239,0.2273559245189,verified
702,1837,Fruita,CO,GAS,5289.008,1749.2435,0.29989887423887374,0.94778806,0.22684928352169415,verified
703,7541,Ocotillo Windpower,TX,WIND,0.0,0.0,0.7729047723912252,0.6155473,0.2267779486382516,missing
704,7283,Blackhawk Station,TX,GAS,876.826,729.41693,0.733778132916939,0.8246643,0.226696850079789,verified
705,2586,Knoxville Industrial,IA,OIL,8470.727,57.369053,-1.521577682013487,1.340387,0.22657744860725287,verified
706,5015,Jakana Solar,NC,SOLAR,0.0,0.33868453,0.9574945260000122,0.67339844,0.22649052146126084,missing
707,6988,Tolna,PA,OIL,3037.161,20.665766,-1.505379709373654,1.0504553,0.22644833946285287,verified
708,8053,Williamstown Solar,VT,SOLAR,,4.704479,,1.1630989,0.22636303952675949,missing
709,7913,Low Moor,VA,OIL,2594.93,133.71771,-0.5716185989176601,1.2355161,0.2263167452460838,verified
710,4591,Kirksville,MO,GAS,4358.286,2261.4868,0.5117128068705573,0.9791531,0.22629272449090676,verified
711,1451,SCE-Snowline-White Road (North),CA,SOLAR,0.0,0.12413333,0.8753157392466223,0.65723735,0.22621785749728607,missing
712,3492,Hargis-Hebert Electric Generating Statio,LA,GAS,1627.971,1088.2484,0.630921107644085,0.8793982,0.22621275391048282,verified
713,3274,Belleville,KS,OIL,1673.423,17.358446,-1.3030132025250647,1.1247393,0.22617435350433734,verified
714,1222,Ormond Beach Generating Station,CA,GAS,1261.942,698.8821,0.5425549299251325,1.0307847,0.22607648106133105,verified
715,4221,University of Michigan,MI,GAS,645.596,652.01355,0.8249117729634248,0.9043162,0.2260629898056127,verified
716,4502,Truman,MN,OIL,3948.914,65.39881,-1.1019526164029398,1.0853978,0.22604894664760228,verified
717,5536,145 Talmadge Solar,NJ,SOLAR,0.0,0.10717854,0.8681658555335362,0.71078163,0.22600370700997974,missing
718,6452,P H Glatfelter Company - Chillicothe Fac,OH,BIOMASS,761.906,595.1563,0.7042332908174119,0.9500136,0.22593449101550994,verified
719,6832,"Fairless Energy, LLC",PA,GAS,857.936,565.44354,0.6244021249314955,0.9332597,0.2256579617957103,verified
720,3817,Brown Station Road Plant I,MD,BIOMASS,0.0,2.3715837,1.3920621561845326,0.3817796,0.2256459575094122,missing
721,2279,Dublin Mill,GA,BIOMASS,628.753,708.0096,0.8760350643358268,0.8041496,0.22558917952730276,verified
722,7916,Martinsville LFG Generator,VA,BIOMASS,22.24,24.49707,0.8638722274680258,0.5770639,0.22556844243692226,verified
723,3863,Morgantown,MD,COAL,2003.743,1703.2766,0.7438732843830486,1.0730604,0.2255373338542696,verified
724,840,G2 Energy Hay Rd,CA,BIOMASS,0.0,1.7127931,1.289780960648295,0.32490563,0.22548937005400294,missing
725,7852,Chesapeake Energy Center,VA,COAL,2231.543,1323.4646,0.574619265529411,1.0295392,0.2254570403795277,verified
726,6914,New Castle,PA,COAL,2318.793,2610.3232,0.8759587569718106,0.8640175,0.22544936862789217,verified
727,3137,Crawfordsville Power Plant,IN,COAL,3722.11,1529.7933,0.4021272919163439,0.9600327,0.2252918072448103,verified
728,7562,Penascal Wind Power LLC,TX,WIND,0.0,0.0,0.6989144009448204,0.69936544,0.22496384570935024,missing
729,3014,Minonk Wind Farm,IL,WIND,0.0,0.0,0.5621399453108388,0.5106211,0.22485252088672503,missing
730,2992,Kincaid Generating Station,IL,COAL,2210.08,1553.0763,0.6543789697520724,1.1264266,0.22471060708479096,verified
731,4811,Belews Creek,NC,COAL,1869.239,638.3653,0.3152921748325165,1.1881031,0.22466471832432255,verified
732,7951,Southampton Power Station,VA,BIOMASS,122.288,214.7399,1.0835150837163456,0.66933006,0.2246321803502105,verified
733,6381,Dover Peaking,OH,OIL,1697.064,40.83678,-0.9220924675305237,1.013921,0.22462181090029668,verified
734,307,Cholla,AZ,COAL,2476.63,1756.8975,0.6588087690915942,0.9614733,0.22462135128148356,verified
735,3311,Fort Dodge aka Judson Large,KS,GAS,1454.673,861.31335,0.5739267851712431,1.0474913,0.22431106674418097,verified
736,6876,Kimberly-Clark Tissue Company,PA,COAL,1415.193,1194.7727,0.7406719501830159,0.9818903,0.22428061728288656,verified
737,7899,Henrico,VA,BIOMASS,95.711,58.348988,0.5905402590310225,0.6507821,0.22415695488446363,verified
738,6477,Shelby South,OH,OIL,2102.129,34.74813,-1.0967368294798574,0.94345045,0.22413141955721422,verified
739,1498,Signal Hill West Unit,CA,OFSL,1642.759,41.68438,-0.8973646117002154,1.1515651,0.22405439047061726,verified
740,901,Haynes Generating Station,CA,GAS,962.407,449.84906,0.46301972125052204,1.2368892,0.2239483582510537,verified
741,7850,Celanese Acetate LLC,VA,COAL,116.009,319.01694,1.2936125834128027,0.70822126,0.22381155874830508,verified
742,7620,Seadrift Coke LP,TX,OIL,1281.488,8.962819,-1.465118545518728,1.1002742,0.22375798737538227,verified
743,6560,Muskogee,OK,COAL,2247.57,1621.443,0.6667232326950563,1.0535301,0.22373038773663628,verified
744,2483,Alliant SBD 9201 Norplex,IA,OIL,2454.211,59.641792,-0.9209235918934324,1.2819406,0.22371128898394382,verified
745,8339,Pulliam,WI,COAL,2255.932,838.4714,0.3549789852760928,0.8588156,0.2237081968580128,verified
746,3047,Prairie State Generating Station,IL,COAL,2028.139,1041.7288,0.5070426378070202,1.1592728,0.22341258511351497,verified
747,3833,Eastern Correctional Institute,MD,BIOMASS,1.506,0.16455542,0.4597240471414095,0.20138349,0.22333377428358014,verified
748,2103,Gainesville Renewable Energy Center,FL,BIOMASS,505.9,657.09314,0.9430725158655594,0.8184834,0.22307850816513541,verified
749,7428,Harrington Station,TX,COAL,2326.153,1942.6794,0.7355518188134486,1.0078837,0.22307016262970836,verified
750,1274,Pitchess Cogen Station,CA,GAS,748.257,432.08575,0.5623808468980952,1.0017264,0.22299271740996449,verified
751,7974,Wolf Hills Energy,VA,GAS,1419.957,429.0022,0.2579188019287038,0.7485223,0.22298337714336425,verified
752,6273,Starrett City Cogen Facility,NY,GAS,719.087,402.36185,0.5476121242525539,0.77749574,0.2228988422885368,verified
753,5548,B L England,NJ,COAL,2947.255,1821.4456,0.5939548639821256,0.8990781,0.2228417892191652,verified
754,5968,Binghamton Cogen Plant,NY,GAS,702.827,749.88214,0.8507121163605338,0.8110212,0.22276655428664288,verified
755,575,CalPeak Power - Panoche LLC,CA,GAS,1287.76,1083.2607,0.738977131183424,0.99292225,0.2227217148728164,verified
756,4634,Shelbina Power #1,MO,OIL,1796.6,39.922974,-0.9592818579425827,1.3641866,0.22236583472634813,verified
757,8269,Germantown Power Plant,WI,OIL,4625.406,36.312218,-1.4474843250526823,1.0795827,0.22227645136244922,verified
758,7395,Forney Power Plant,TX,GAS,880.658,415.62558,0.46759597326461155,1.031657,0.22225778845845823,verified
759,5805,Maddox,NM,GAS,1205.749,953.8895,0.7101340140953643,0.9762002,0.2221875131819571,verified
760,6492,W H Zimmer Generating Station,OH,COAL,1963.003,2413.9526,0.9175083692969488,1.0163064,0.22213234849699637,verified
761,4659,Unionville,MO,OIL,2654.506,9.308657,-1.7914855862523467,1.0674524,0.22206369170235946,verified
762,5954,Astoria Generating Station,NY,GAS,1403.265,910.17975,0.6167748644816644,0.9594821,0.22205446524628247,verified
763,742,Drews Generating Facility,CA,GAS,1821.636,1051.6714,0.5620014894849032,1.1005938,0.22205308666738435,verified
764,2252,Baconton,GA,GAS,1157.528,1030.4011,0.765582068775355,1.0066531,0.2218609599685435,verified
765,4063,East. Michigan Univ. Heating Plant,MI,GAS,1113.167,567.4412,0.5036581071052839,0.78029597,0.22146725417783758,verified
766,7337,Cottonwood Energy Project,TX,GAS,906.898,412.85654,0.45066088178690683,1.0253373,0.22144060202391289,verified
767,7945,Salem Electric Department,VA,OIL,1692.655,39.69916,-0.9338393002007332,1.0808878,0.22136875314649315,verified
768,6501,Wooster Renewable Energy,OH,BIOMASS,0.0,2.2626896,1.376616403764082,0.39567012,0.22132101142125582,missing
769,2904,Carlyle,IL,OIL,32280.377,42.138596,-2.2932010253605926,1.3516866,0.22128752740064667,verified
770,769,El Cajon,CA,GAS,2228.07,945.54724,0.41730188963532244,0.91504776,0.22128031703436812,verified
771,7975,Yorktown Power Station,VA,COAL,1973.482,1243.833,0.6032369248818704,0.951031,0.22095490175101212,verified
772,2151,Mosaic Co Bartow Facility,FL,OTHF,,11.987071,,1.0277689,0.22084442759633818,missing
773,5689,Paulsboro Refining Company LLC,NJ,OTHF,,18.199282,,1.1017588,0.22072904773154187,missing
774,3122,Belmont,IN,SOLAR,,3.5189009,,0.98033506,0.22072717184764917,missing
775,3567,Axio Green LLC,MA,SOLAR,0.0,0.0,0.7735088038660306,0.61660826,0.2206800043846839,missing
776,8170,Sumas Generating Station,WA,GAS,871.671,573.81854,0.6238436050882559,1.0717537,0.22065185382955044,verified
777,3360,Osage City,KS,GAS,0.0,2.7983851,1.4481386769880742,0.414622,0.220588174802113,suspicious
778,7837,Bath County,VA,HYDRO,0.0,0.3128683,0.9483330536404977,0.15139854,0.22052937655617466,missing
779,251,Independence,AR,COAL,2092.152,1168.1035,0.5462497166402355,1.109805,0.22028290038180245,verified
780,5659,Mercer Mall,NJ,SOLAR,0.0,0.14689757,0.8847477291782873,0.7679027,0.22003074880988338,missing
781,2977,IMEA Flora,IL,OIL,1920.0,19.822216,-1.308398383154349,1.0159874,0.21998703691033022,verified
782,5063,Marshall,NC,COAL,2017.858,610.291,0.25819232271297377,1.135394,0.21978422219927046,verified
783,817,Foster Wheeler Martinez,CA,GAS,913.621,144.11641,-0.04585109324973417,0.9311424,0.2197477868533235,verified
784,5101,MP Wayne LLC,NC,BIOMASS,0.0,1.7106307,1.2894057588222767,0.29737204,0.21936008425869943,missing
785,4515,Wapsipinicon Wind Project,MN,WIND,0.0,0.0,0.5747634957750741,0.61851865,0.2193154933044812,missing
786,6015,Covanta Niagara,NY,BIOMASS,881.273,901.72546,0.8310470036834533,0.733415,0.21927453352296342,verified
787,5604,Forked River Power,NJ,OIL,2709.011,102.4774,-0.7159747297246496,1.2796592,0.2191657242594091,verified
788,6459,Procter & Gamble Cincinnati Plant,OH,COAL,1154.878,1009.37854,0.7569710442972846,0.9812274,0.21915426089338574,verified
789,3413,D B Wilson,KY,COAL,2265.063,1251.9504,0.54149378675716,1.0405587,0.2189861832608037,verified
790,7447,J K Spruce,TX,COAL,2142.098,723.3949,0.30996392881056406,1.1997486,0.21897707186095447,verified
791,4557,Columbia,MO,COAL,1830.761,1674.8362,0.7784100139114394,0.94644594,0.21891440386468705,verified
792,5295,Weyerhaeuser - New Bern,NC,BIOMASS,251.677,418.50137,1.0587706027668786,0.757854,0.21887616412439814,verified
793,4433,Poet Biorefining Lake Crystal,MN,GAS,568.396,756.98846,0.9548620562883287,0.74976087,0.21883746179690586,verified
794,7177,Spirit Mound,SD,OIL,2148.457,35.480816,-1.0974427875100499,1.1886195,0.21878174051073468,verified
795,3718,Mt Wachusett Community College,MA,WIND,0.0,0.0,0.6813909754232896,0.65242887,0.21855096632259566,missing
796,3416,E W Brown,KY,COAL,2314.648,1480.2189,0.610049473630049,1.15007,0.21834446996494078,verified
797,2314,Kamin LLC Wrens Plant,GA,GAS,1448.781,1152.3671,0.7126569444427587,0.84048384,0.21808311838299207,verified
798,1180,North Hollywood,CA,HYDRO,,479.5373,,1.0618265,0.2180183539430178,missing
799,6248,"Saranac Power Partners, LP",NY,GAS,1126.487,835.6014,0.6798786788130439,0.955979,0.2180045470384267,verified
800,2240,Wheelabrator South Broward,FL,BIOMASS,2001.655,598.3615,0.25271141040193135,0.72699505,0.2179680391587377,verified
801,5362,R M Heskett,ND,COAL,2198.812,1316.6149,0.5791283413957379,0.85267,0.21786176122705758,verified
802,3739,Palmer Solar LLC,MA,SOLAR,0.0,0.25617045,0.9275635995260968,0.69005084,0.2176740797851472,missing
803,3499,Lieberman Power Plant,LA,GAS,1769.575,1037.4502,0.5692361695340418,1.0405822,0.2174138582657588,verified
804,2905,Carmi,IL,OIL,1692.777,19.010094,-1.267890641028135,1.1778383,0.2167078885155127,verified
805,2135,Lansing Smith Generating Plant,FL,GAS,1177.313,761.51917,0.6155129663981111,0.9860051,0.21661415975469422,verified
806,2072,Cape Canaveral,FL,GAS,803.637,600.4569,0.6833425009092329,1.0402472,0.21651280799291941,verified
807,3905,Brunswick Hydro,ME,HYDRO,0.0,1.486464,1.2487952647979457,0.4970159,0.2160607516771886,missing
808,965,J.R. Simplot Company,CA,OTHF,0.0,0.20032759,0.9061699517460902,0.6639872,0.21589952774266996,missing
809,1613,Taft 26C Cogen,CA,GAS,630.834,224.37305,0.3352756734273682,0.8841359,0.21578503503738314,verified
810,6218,Port Jefferson Energy Center,NY,OIL,1431.726,23.357704,-1.0966439187281827,1.0460771,0.21569889426305958,verified
811,1429,San Onofre Nuclear Generating Station,CA,NUCLEAR,,36.69951,,1.0350584,0.21555517520820738,missing
812,3157,Frank E Ratts,IN,COAL,2308.004,1680.3671,0.6710290792392664,0.8501437,0.215294004508259,verified
813,4632,Rush Island,MO,COAL,1868.801,1041.9913,0.5456356310407756,1.0319158,0.21502215624179527,verified
814,2490,Alliant SBD 9403 Aegon DC,IA,OIL,2479.68,39.26292,-1.1184599239243762,1.1361978,0.21483129530140538,verified
815,5694,Plainfield One Solar LLC,NJ,SOLAR,0.0,0.0,0.7477316918005725,0.5978495,0.2147270148184724,missing
816,3211,Montpelier Electric Gen Station,IN,GAS,1294.696,937.65686,0.6686089124744564,0.9050452,0.21465982526125094,verified
817,7912,Louisa Generation Facility,VA,GAS,1507.164,738.44495,0.48494103980902825,1.0930864,0.214561733891531,verified
818,5138,PCS Phosphate,NC,OTHF,,4.5614476,,0.9717782,0.21445501751494,missing
819,6345,ArcelorMittal Cleveland LLC,OH,OTHF,353.554,16.040007,-0.6077401733631538,1.2412657,0.2143986921747675,verified
820,5115,NCEMC Hamlet Plant,NC,GAS,1418.479,823.0196,0.5644017069574639,0.9399839,0.21438265702217865,verified
821,895,Harbor Cogen,CA,GAS,1406.966,1022.6778,0.6703068299057569,0.8298637,0.21436212868081347,verified
822,8251,Elk Mound Generating Station,WI,GAS,1756.859,1036.1882,0.5720551233453757,0.9410258,0.2140550216134383,verified
823,8097,Fredonia Generating Station,WA,GAS,223.14,362.11154,1.047236837913524,0.74232006,0.21402021054013892,verified
824,7053,Camden South Carolina,SC,COAL,1015.545,1154.6053,0.8805860686364979,0.9993722,0.21398273401578607,verified
825,2381,Thiele Kaolin Sandersville,GA,OIL,3555.538,65.9126,-1.0489713679299235,1.119325,0.2138804893336298,verified
826,7864,Covanta Fairfax Energy,VA,BIOMASS,1812.56,822.5867,0.4488893148438445,0.88930064,0.21358282583737914,verified
827,1542,Solar Photovoltaic Project #30,CA,SOLAR,,3.0154896,,1.1151416,0.21353436515227464,missing
828,2607,Maquoketa 1,IA,GAS,0.0,1.5286005,1.2567011430348225,0.4515951,0.21345714321777182,suspicious
829,2142,Manatee,FL,GAS,960.435,455.99826,0.47035709067020354,0.99838644,0.21344203648669502,verified
830,2884,Bishop Hill Energy LLC,IL,WIND,0.0,0.0,0.6090888824997646,0.50170743,0.2133918661185326,missing
831,5404,Falls City,NE,GAS,4320.735,2356.8171,0.5351999198224276,0.8473947,0.213330962526606,verified
832,715,Desert View Power,CA,BIOMASS,20.919,39.36263,1.1075089160080391,0.63372016,0.21332563427803503,verified
833,281,White Bluff,AR,COAL,2262.854,1184.5984,0.5159577051628372,1.1100228,0.2132989771184831,verified
834,7484,Magic Valley Generating Station,TX,GAS,838.777,586.1475,0.651904054280666,0.8465839,0.2131703527182269,verified
835,3884,Westport,MD,GAS,1926.06,1236.7203,0.6119783847894253,1.0218433,0.21312273659791572,verified
836,1770,Yuba City Energy Center,CA,GAS,1490.693,762.7892,0.5053467374265989,1.1145213,0.21309392565227184,verified
837,2948,Flora Site A,IL,OIL,1804.845,82.19049,-0.6276663597057401,1.2588639,0.21305394591091753,verified
838,6432,Monument,OH,OIL,1741.635,46.44877,-0.8750621870803628,1.192288,0.21280655473344706,verified
839,3102,Waterloo,IL,GAS,1581.039,1177.6652,0.6817920039737017,0.9738285,0.21279031698741094,verified
840,7870,Darbytown Combustion Turbine,VA,GAS,1677.033,1194.2015,0.6606325252672204,0.90199506,0.21271761799384578,verified
841,7666,T H Wharton,TX,GAS,1288.765,822.93744,0.609439567269051,0.89240444,0.2126756708381558,verified
842,4703,Silver Creek Generating Plant,MS,GAS,1586.935,1039.2854,0.6212865393936285,0.8260068,0.21262834397920302,verified
843,6824,"Dynegy Fayette II, LLC",PA,GAS,884.838,355.17477,0.391617380593242,0.9846395,0.21257518115584118,verified
844,7204,Dale Hollow,TN,HYDRO,0.0,1.344085,1.2210534643143114,0.53657895,0.2123295188387619,missing
845,6361,Broshco Fabricated Products,OH,GAS,1156.074,1423.8234,0.9181945791132622,0.81610227,0.21220457496785286,verified
846,2873,Aurora,IL,GAS,1475.107,519.9745,0.33029213277718006,0.837041,0.2120915368478199,verified
847,7508,Monticello,TX,COAL,2403.877,670.4977,0.22007072295922547,1.28508,0.21200908593952486,verified
848,8247,"DTE Stoneman, LLC",WI,BIOMASS,294.861,310.1615,0.8439873691561114,0.75294864,0.2119024070316966,verified
849,3128,Bunge North America East LLC,IN,GAS,695.191,391.7565,0.5509542056055144,0.88792866,0.21173140381882638,verified
850,5558,Bergen,NJ,GAS,987.798,560.4231,0.5539741333513548,0.8262355,0.21166384869566124,verified
851,7944,Rockville 1 & 2,VA,OIL,3372.397,63.525642,-1.041188510701569,0.9800657,0.21163636496276264,verified
852,8052,Wilder,VT,HYDRO,0.0,1.3950963,1.2311818385095534,0.5315243,0.21144133073645482,missing
853,924,High Sierra,CA,GAS,727.454,702.0289,0.8035513158975057,0.93720305,0.21132487177213988,verified
854,1990,New Haven Harbor,CT,OIL,1664.076,34.61334,-0.9886341019509246,1.1899698,0.21115694355688186,verified
855,6873,Keystone,PA,COAL,2000.556,472.84717,0.14241938626328332,1.1837715,0.21106788859384526,verified
856,2312,Jack McDonough,GA,GAS,816.997,3.5591292,-1.6213274678849319,0.7195346,0.21096238393681538,verified
857,6936,Philadelphia Refinery,PA,OTHF,760.622,14.888255,-1.0003790326596995,1.0711938,0.21092918965574103,verified
858,1412,San Dimas,CA,HYDRO,0.0,1.429256,1.2378443629524214,0.41442809,0.21085422150538363,missing
859,5926,Terra-Gen Dixie Valley,NV,GEOTHERMAL,167.233,84.786194,0.5034099585292442,0.87049645,0.21085111017013639,verified
860,2116,Higgins,FL,OIL,2117.945,25.329317,-1.2441373168813903,1.1025064,0.21055527245022226,verified
861,2640,Otter Creek Ethanol Poet - Ashton,IA,GAS,1171.198,605.4122,0.5101921349820953,1.0452852,0.2105504996587278,verified
862,6145,Lyons Falls Hydroelectric,NY,HYDRO,0.0,1.0064614,1.1478853786560252,0.40064356,0.21046698345965423,missing
863,5594,Edison,NJ,GAS,1806.589,1326.03,0.6748673950669167,0.8446109,0.21039030247577656,verified
864,3339,Kaw,KS,GAS,,2631.4756,,1.0474931,0.21030247540509273,suspicious
865,4527,Willmar Municipal SW Substation,MN,OIL,1676.211,49.342216,-0.8292107957044933,1.0954632,0.21023700868585252,verified
866,4056,Delray,MI,GAS,1502.965,1253.4893,0.7349338083725344,0.91065496,0.21008036429576524,verified
867,8301,Manitowoc,WI,OIL,1791.332,76.29469,-0.6587156093391976,0.9821822,0.21006231820843316,verified
868,2017,"Wallingford Energy, LLC",CT,GAS,1188.31,1108.916,0.787761315318084,1.1170961,0.21005282901484856,verified
869,8096,Frederickson Power LP,WA,GAS,856.974,919.1461,0.8531785738503108,0.73036057,0.21000017725476736,verified
